2026-01-14 09:57:39,156 | CALL | file=venv\Lib\site-packages\fastapi\concurrency.py | class=None | function=contextmanager_in_threadpool | line=17
2026-01-14 09:57:39,158 | CALL | file=venv\Lib\site-packages\anyio\_core\_synchronization.py | class=None | function=__new__ | line=513
2026-01-14 09:57:39,159 | CALL | file=venv\Lib\site-packages\anyio\_core\_eventloop.py | class=None | function=get_async_backend | line=185
2026-01-14 09:57:39,159 | CALL | file=venv\Lib\site-packages\anyio\_core\_eventloop.py | class=None | function=current_async_library | line=205
2026-01-14 09:57:39,159 | CALL | file=venv\Lib\site-packages\anyio\_backends\_asyncio.py | class=None | function=create_capacity_limiter | line=2439
2026-01-14 09:57:39,166 | CALL | file=venv\Lib\site-packages\anyio\_backends\_asyncio.py | class=None | function=__new__ | line=1953
2026-01-14 09:57:39,166 | CALL | file=venv\Lib\site-packages\anyio\_backends\_asyncio.py | class=CapacityLimiter | function=__init__ | line=1956
2026-01-14 09:57:39,167 | CALL | file=venv\Lib\site-packages\anyio\_backends\_asyncio.py | class=CapacityLimiter | function=total_tokens | line=1976
2026-01-14 09:57:39,167 | CALL | file=venv\Lib\site-packages\anyio\_backends\_asyncio.py | class=CapacityLimiter | function=__init__ | line=1956
2026-01-14 09:57:39,168 | CALL | file=venv\Lib\site-packages\anyio\_backends\_asyncio.py | class=CapacityLimiter | function=total_tokens | line=1976
2026-01-14 09:57:39,169 | CALL | file=venv\Lib\site-packages\starlette\concurrency.py | class=None | function=run_in_threadpool | line=30
2026-01-14 09:57:39,169 | CALL | file=venv\Lib\site-packages\anyio\to_thread.py | class=None | function=run_sync | line=25
2026-01-14 09:57:39,169 | CALL | file=venv\Lib\site-packages\anyio\_core\_eventloop.py | class=None | function=get_async_backend | line=185
2026-01-14 09:57:39,169 | CALL | file=venv\Lib\site-packages\anyio\_core\_eventloop.py | class=None | function=current_async_library | line=205
2026-01-14 09:57:39,169 | CALL | file=venv\Lib\site-packages\anyio\_backends\_asyncio.py | class=None | function=run_sync_in_worker_thread | line=2443
2026-01-14 09:57:39,170 | CALL | file=venv\Lib\site-packages\anyio\_backends\_asyncio.py | class=None | function=checkpoint | line=2356
2026-01-14 09:57:39,170 | CALL | file=venv\Lib\site-packages\anyio\_backends\_asyncio.py | class=CancelScope | function=_deliver_cancellation | line=556
2026-01-14 09:57:39,170 | CALL | file=venv\Lib\site-packages\starlette\middleware\base.py | class=TraceMiddleware | function=coro | line=144
2026-01-14 09:57:39,170 | CALL | file=venv\Lib\site-packages\starlette\middleware\cors.py | class=CORSMiddleware | function=__call__ | line=85
2026-01-14 09:57:39,170 | CALL | file=venv\Lib\site-packages\starlette\middleware\exceptions.py | class=ExceptionMiddleware | function=__call__ | line=63
2026-01-14 09:57:39,171 | CALL | file=venv\Lib\site-packages\starlette\_exception_handler.py | class=None | function=wrapped_app | line=42
2026-01-14 09:57:39,172 | CALL | file=venv\Lib\site-packages\fastapi\middleware\asyncexitstack.py | class=AsyncExitStackMiddleware | function=__call__ | line=18
2026-01-14 09:57:39,172 | CALL | file=venv\Lib\site-packages\starlette\routing.py | class=APIRouter | function=__call__ | line=716
2026-01-14 09:57:39,172 | CALL | file=venv\Lib\site-packages\starlette\routing.py | class=APIRouter | function=app | line=736
2026-01-14 09:57:39,172 | CALL | file=venv\Lib\site-packages\starlette\routing.py | class=APIRoute | function=handle | line=290
2026-01-14 09:57:39,173 | CALL | file=venv\Lib\site-packages\fastapi\routing.py | class=None | function=app | line=115
2026-01-14 09:57:39,173 | CALL | file=venv\Lib\site-packages\starlette\_exception_handler.py | class=None | function=wrapped_app | line=42
2026-01-14 09:57:39,173 | CALL | file=venv\Lib\site-packages\fastapi\routing.py | class=None | function=app | line=101
2026-01-14 09:57:39,173 | CALL | file=venv\Lib\site-packages\fastapi\routing.py | class=None | function=app | line=345
2026-01-14 09:57:39,173 | CALL | file=venv\Lib\site-packages\fastapi\dependencies\utils.py | class=None | function=solve_dependencies | line=637
2026-01-14 09:57:39,173 | CALL | file=venv\Lib\site-packages\fastapi\dependencies\utils.py | class=None | function=_solve_generator | line=551
2026-01-14 09:57:39,174 | CALL | file=venv\Lib\site-packages\fastapi\concurrency.py | class=None | function=contextmanager_in_threadpool | line=29
2026-01-14 09:57:39,174 | CALL | file=venv\Lib\site-packages\starlette\concurrency.py | class=None | function=run_in_threadpool | line=32
2026-01-14 09:57:39,174 | CALL | file=venv\Lib\site-packages\anyio\to_thread.py | class=None | function=run_sync | line=63
2026-01-14 09:57:39,174 | CALL | file=venv\Lib\site-packages\anyio\_backends\_asyncio.py | class=None | function=run_sync_in_worker_thread | line=2451
2026-01-14 09:57:39,174 | CALL | file=venv\Lib\site-packages\anyio\_backends\_asyncio.py | class=None | function=checkpoint | line=2358
2026-01-14 09:57:39,175 | CALL | file=venv\Lib\site-packages\anyio\lowlevel.py | class=RunVar | function=get | line=157
2026-01-14 09:57:39,175 | CALL | file=venv\Lib\site-packages\anyio\lowlevel.py | class=RunVar | function=_current_vars | line=142
2026-01-14 09:57:39,175 | CALL | file=venv\Lib\site-packages\anyio\lowlevel.py | class=None | function=current_token | line=81
2026-01-14 09:57:39,176 | CALL | file=venv\Lib\site-packages\anyio\_core\_eventloop.py | class=None | function=get_async_backend | line=185
2026-01-14 09:57:39,176 | CALL | file=venv\Lib\site-packages\anyio\_core\_eventloop.py | class=None | function=current_async_library | line=205
2026-01-14 09:57:39,176 | CALL | file=venv\Lib\site-packages\anyio\_backends\_asyncio.py | class=None | function=current_token | line=2344
2026-01-14 09:57:39,177 | CALL | file=<string> | class=EventLoopToken | function=__init__ | line=2
2026-01-14 09:57:39,177 | CALL | file=venv\Lib\site-packages\anyio\lowlevel.py | class=RunVar | function=set | line=172
2026-01-14 09:57:39,178 | CALL | file=venv\Lib\site-packages\anyio\lowlevel.py | class=RunVar | function=_current_vars | line=142
2026-01-14 09:57:39,178 | CALL | file=venv\Lib\site-packages\anyio\lowlevel.py | class=None | function=current_token | line=81
2026-01-14 09:57:39,178 | CALL | file=venv\Lib\site-packages\anyio\_core\_eventloop.py | class=None | function=get_async_backend | line=185
2026-01-14 09:57:39,178 | CALL | file=venv\Lib\site-packages\anyio\_core\_eventloop.py | class=None | function=current_async_library | line=205
2026-01-14 09:57:39,178 | CALL | file=venv\Lib\site-packages\anyio\_backends\_asyncio.py | class=None | function=current_token | line=2344
2026-01-14 09:57:39,179 | CALL | file=<string> | class=EventLoopToken | function=__init__ | line=2
2026-01-14 09:57:39,179 | CALL | file=venv\Lib\site-packages\anyio\lowlevel.py | class=RunvarToken | function=__init__ | line=107
2026-01-14 09:57:39,179 | CALL | file=venv\Lib\site-packages\anyio\lowlevel.py | class=RunVar | function=set | line=172
2026-01-14 09:57:39,179 | CALL | file=venv\Lib\site-packages\anyio\lowlevel.py | class=RunVar | function=_current_vars | line=142
2026-01-14 09:57:39,179 | CALL | file=venv\Lib\site-packages\anyio\lowlevel.py | class=None | function=current_token | line=81
2026-01-14 09:57:39,180 | CALL | file=venv\Lib\site-packages\anyio\_core\_eventloop.py | class=None | function=get_async_backend | line=185
2026-01-14 09:57:39,180 | CALL | file=venv\Lib\site-packages\anyio\_core\_eventloop.py | class=None | function=current_async_library | line=205
2026-01-14 09:57:39,180 | CALL | file=venv\Lib\site-packages\anyio\_backends\_asyncio.py | class=None | function=current_token | line=2344
2026-01-14 09:57:39,180 | CALL | file=<string> | class=EventLoopToken | function=__init__ | line=2
2026-01-14 09:57:39,181 | CALL | file=venv\Lib\site-packages\anyio\lowlevel.py | class=RunvarToken | function=__init__ | line=107
2026-01-14 09:57:39,181 | CALL | file=venv\Lib\site-packages\anyio\_backends\_asyncio.py | class=None | function=current_default_thread_limiter | line=2936
2026-01-14 09:57:39,181 | CALL | file=venv\Lib\site-packages\anyio\lowlevel.py | class=RunVar | function=get | line=157
2026-01-14 09:57:39,181 | CALL | file=venv\Lib\site-packages\anyio\lowlevel.py | class=RunVar | function=_current_vars | line=142
2026-01-14 09:57:39,182 | CALL | file=venv\Lib\site-packages\anyio\lowlevel.py | class=None | function=current_token | line=81
2026-01-14 09:57:39,182 | CALL | file=venv\Lib\site-packages\anyio\_core\_eventloop.py | class=None | function=get_async_backend | line=185
2026-01-14 09:57:39,182 | CALL | file=venv\Lib\site-packages\anyio\_core\_eventloop.py | class=None | function=current_async_library | line=205
2026-01-14 09:57:39,182 | CALL | file=venv\Lib\site-packages\anyio\_backends\_asyncio.py | class=None | function=current_token | line=2344
2026-01-14 09:57:39,183 | CALL | file=<string> | class=EventLoopToken | function=__init__ | line=2
2026-01-14 09:57:39,183 | CALL | file=venv\Lib\site-packages\anyio\_backends\_asyncio.py | class=None | function=__new__ | line=1953
2026-01-14 09:57:39,183 | CALL | file=venv\Lib\site-packages\anyio\_backends\_asyncio.py | class=CapacityLimiter | function=__init__ | line=1956
2026-01-14 09:57:39,186 | CALL | file=venv\Lib\site-packages\anyio\_backends\_asyncio.py | class=CapacityLimiter | function=total_tokens | line=1976
2026-01-14 09:57:39,186 | CALL | file=venv\Lib\site-packages\anyio\lowlevel.py | class=RunVar | function=set | line=172
2026-01-14 09:57:39,186 | CALL | file=venv\Lib\site-packages\anyio\lowlevel.py | class=RunVar | function=_current_vars | line=142
2026-01-14 09:57:39,186 | CALL | file=venv\Lib\site-packages\anyio\lowlevel.py | class=None | function=current_token | line=81
2026-01-14 09:57:39,186 | CALL | file=venv\Lib\site-packages\anyio\_core\_eventloop.py | class=None | function=get_async_backend | line=185
2026-01-14 09:57:39,189 | CALL | file=venv\Lib\site-packages\anyio\_core\_eventloop.py | class=None | function=current_async_library | line=205
2026-01-14 09:57:39,189 | CALL | file=venv\Lib\site-packages\anyio\_backends\_asyncio.py | class=None | function=current_token | line=2344
2026-01-14 09:57:39,190 | CALL | file=<string> | class=EventLoopToken | function=__init__ | line=2
2026-01-14 09:57:39,190 | CALL | file=venv\Lib\site-packages\anyio\lowlevel.py | class=RunvarToken | function=__init__ | line=107
2026-01-14 09:57:39,190 | CALL | file=venv\Lib\site-packages\anyio\_backends\_asyncio.py | class=CapacityLimiter | function=__aenter__ | line=1961
2026-01-14 09:57:39,191 | CALL | file=venv\Lib\site-packages\anyio\_backends\_asyncio.py | class=CapacityLimiter | function=acquire | line=2021
2026-01-14 09:57:39,191 | CALL | file=venv\Lib\site-packages\anyio\_backends\_asyncio.py | class=CapacityLimiter | function=acquire_on_behalf_of | line=2024
2026-01-14 09:57:39,191 | CALL | file=venv\Lib\site-packages\anyio\_backends\_asyncio.py | class=None | function=checkpoint_if_cancelled | line=2360
2026-01-14 09:57:39,192 | CALL | file=venv\Lib\site-packages\anyio\_backends\_asyncio.py | class=CancelScope | function=cancel_called | line=652
2026-01-14 09:57:39,192 | CALL | file=venv\Lib\site-packages\anyio\_backends\_asyncio.py | class=CancelScope | function=shield | line=660
2026-01-14 09:57:39,192 | CALL | file=venv\Lib\site-packages\anyio\_backends\_asyncio.py | class=CapacityLimiter | function=acquire_on_behalf_of_nowait | line=2010
2026-01-14 09:57:39,192 | CALL | file=venv\Lib\site-packages\anyio\_backends\_asyncio.py | class=None | function=cancel_shielded_checkpoint | line=2379
2026-01-14 09:57:39,193 | CALL | file=venv\Lib\site-packages\anyio\_backends\_asyncio.py | class=None | function=__new__ | line=396
2026-01-14 09:57:39,193 | CALL | file=venv\Lib\site-packages\anyio\_backends\_asyncio.py | class=CancelScope | function=__init__ | line=401
2026-01-14 09:57:39,193 | CALL | file=venv\Lib\site-packages\anyio\_backends\_asyncio.py | class=CancelScope | function=__enter__ | line=419
2026-01-14 09:57:39,194 | CALL | file=venv\Lib\site-packages\anyio\_backends\_asyncio.py | class=CancelScope | function=_timeout | line=548
2026-01-14 09:57:39,194 | CALL | file=venv\Lib\site-packages\starlette\middleware\base.py | class=TraceMiddleware | function=coro | line=144
2026-01-14 09:57:39,194 | CALL | file=venv\Lib\site-packages\starlette\middleware\cors.py | class=CORSMiddleware | function=__call__ | line=85
2026-01-14 09:57:39,194 | CALL | file=venv\Lib\site-packages\starlette\middleware\exceptions.py | class=ExceptionMiddleware | function=__call__ | line=63
2026-01-14 09:57:39,195 | CALL | file=venv\Lib\site-packages\starlette\_exception_handler.py | class=None | function=wrapped_app | line=42
2026-01-14 09:57:39,195 | CALL | file=venv\Lib\site-packages\fastapi\middleware\asyncexitstack.py | class=AsyncExitStackMiddleware | function=__call__ | line=18
2026-01-14 09:57:39,195 | CALL | file=venv\Lib\site-packages\starlette\routing.py | class=APIRouter | function=__call__ | line=716
2026-01-14 09:57:39,195 | CALL | file=venv\Lib\site-packages\starlette\routing.py | class=APIRouter | function=app | line=736
2026-01-14 09:57:39,196 | CALL | file=venv\Lib\site-packages\starlette\routing.py | class=APIRoute | function=handle | line=290
2026-01-14 09:57:39,196 | CALL | file=venv\Lib\site-packages\fastapi\routing.py | class=None | function=app | line=115
2026-01-14 09:57:39,196 | CALL | file=venv\Lib\site-packages\starlette\_exception_handler.py | class=None | function=wrapped_app | line=42
2026-01-14 09:57:39,196 | CALL | file=venv\Lib\site-packages\fastapi\routing.py | class=None | function=app | line=101
2026-01-14 09:57:39,197 | CALL | file=venv\Lib\site-packages\fastapi\routing.py | class=None | function=app | line=345
2026-01-14 09:57:39,197 | CALL | file=venv\Lib\site-packages\fastapi\dependencies\utils.py | class=None | function=solve_dependencies | line=637
2026-01-14 09:57:39,197 | CALL | file=venv\Lib\site-packages\fastapi\dependencies\utils.py | class=None | function=_solve_generator | line=551
2026-01-14 09:57:39,198 | CALL | file=venv\Lib\site-packages\fastapi\concurrency.py | class=None | function=contextmanager_in_threadpool | line=29
2026-01-14 09:57:39,198 | CALL | file=venv\Lib\site-packages\starlette\concurrency.py | class=None | function=run_in_threadpool | line=32
2026-01-14 09:57:39,198 | CALL | file=venv\Lib\site-packages\anyio\to_thread.py | class=None | function=run_sync | line=63
2026-01-14 09:57:39,198 | CALL | file=venv\Lib\site-packages\anyio\_backends\_asyncio.py | class=None | function=run_sync_in_worker_thread | line=2464
2026-01-14 09:57:39,199 | CALL | file=venv\Lib\site-packages\anyio\_backends\_asyncio.py | class=CapacityLimiter | function=__aenter__ | line=1962
2026-01-14 09:57:39,199 | CALL | file=venv\Lib\site-packages\anyio\_backends\_asyncio.py | class=CapacityLimiter | function=acquire | line=2022
2026-01-14 09:57:39,199 | CALL | file=venv\Lib\site-packages\anyio\_backends\_asyncio.py | class=CapacityLimiter | function=acquire_on_behalf_of | line=2043
2026-01-14 09:57:39,199 | CALL | file=venv\Lib\site-packages\anyio\_backends\_asyncio.py | class=None | function=cancel_shielded_checkpoint | line=2382
2026-01-14 09:57:39,200 | CALL | file=venv\Lib\site-packages\anyio\_backends\_asyncio.py | class=CancelScope | function=__exit__ | line=450
2026-01-14 09:57:39,200 | CALL | file=venv\Lib\site-packages\anyio\_backends\_asyncio.py | class=CancelScope | function=_restart_cancellation_in_parent | line=602
2026-01-14 09:57:39,201 | CALL | file=venv\Lib\site-packages\anyio\_backends\_asyncio.py | class=None | function=__new__ | line=396
2026-01-14 09:57:39,201 | CALL | file=venv\Lib\site-packages\anyio\_backends\_asyncio.py | class=CancelScope | function=__init__ | line=401
2026-01-14 09:57:39,201 | CALL | file=venv\Lib\site-packages\anyio\_backends\_asyncio.py | class=CancelScope | function=__enter__ | line=419
2026-01-14 09:57:39,201 | CALL | file=venv\Lib\site-packages\anyio\_backends\_asyncio.py | class=CancelScope | function=_timeout | line=548
2026-01-14 09:57:39,201 | CALL | file=venv\Lib\site-packages\anyio\_backends\_asyncio.py | class=None | function=find_root_task | line=314
2026-01-14 09:57:39,201 | CALL | file=venv\Lib\site-packages\anyio\lowlevel.py | class=RunVar | function=get | line=157
2026-01-14 09:57:39,201 | CALL | file=venv\Lib\site-packages\anyio\lowlevel.py | class=RunVar | function=_current_vars | line=142
2026-01-14 09:57:39,201 | CALL | file=venv\Lib\site-packages\anyio\lowlevel.py | class=None | function=current_token | line=81
2026-01-14 09:57:39,204 | CALL | file=venv\Lib\site-packages\anyio\_core\_eventloop.py | class=None | function=get_async_backend | line=185
2026-01-14 09:57:39,204 | CALL | file=venv\Lib\site-packages\anyio\_core\_eventloop.py | class=None | function=current_async_library | line=205
2026-01-14 09:57:39,204 | CALL | file=venv\Lib\site-packages\anyio\_backends\_asyncio.py | class=None | function=current_token | line=2344
2026-01-14 09:57:39,204 | CALL | file=<string> | class=EventLoopToken | function=__init__ | line=2
2026-01-14 09:57:39,205 | CALL | file=venv\Lib\site-packages\anyio\lowlevel.py | class=RunVar | function=set | line=172
2026-01-14 09:57:39,205 | CALL | file=venv\Lib\site-packages\anyio\lowlevel.py | class=RunVar | function=_current_vars | line=142
2026-01-14 09:57:39,205 | CALL | file=venv\Lib\site-packages\anyio\lowlevel.py | class=None | function=current_token | line=81
2026-01-14 09:57:39,205 | CALL | file=venv\Lib\site-packages\anyio\_core\_eventloop.py | class=None | function=get_async_backend | line=185
2026-01-14 09:57:39,206 | CALL | file=venv\Lib\site-packages\anyio\_core\_eventloop.py | class=None | function=current_async_library | line=205
2026-01-14 09:57:39,216 | CALL | file=venv\Lib\site-packages\anyio\_backends\_asyncio.py | class=None | function=current_token | line=2344
2026-01-14 09:57:39,218 | CALL | file=<string> | class=EventLoopToken | function=__init__ | line=2
2026-01-14 09:57:39,219 | CALL | file=venv\Lib\site-packages\anyio\lowlevel.py | class=RunvarToken | function=__init__ | line=107
2026-01-14 09:57:39,219 | CALL | file=venv\Lib\site-packages\anyio\_backends\_asyncio.py | class=WorkerThread | function=__init__ | line=937
2026-01-14 09:57:39,219 | CALL | file=venv\Lib\site-packages\anyio\_backends\_asyncio.py | class=None | function=current_time | line=2348
2026-01-14 09:57:39,265 | CALL | file=venv\Lib\site-packages\anyio\_core\_eventloop.py | class=None | function=set_current_async_library | line=224
2026-01-14 09:57:39,266 | CALL | file=venv\Lib\site-packages\anyio\_backends\_asyncio.py | class=WorkerThread | function=_report_result | line=954
2026-01-14 09:57:39,268 | CALL | file=venv\Lib\site-packages\anyio\_backends\_asyncio.py | class=None | function=current_time | line=2348
2026-01-14 09:57:39,268 | CALL | file=venv\Lib\site-packages\starlette\middleware\base.py | class=TraceMiddleware | function=coro | line=144
2026-01-14 09:57:39,269 | CALL | file=venv\Lib\site-packages\starlette\middleware\cors.py | class=CORSMiddleware | function=__call__ | line=85
2026-01-14 09:57:39,269 | CALL | file=venv\Lib\site-packages\starlette\middleware\exceptions.py | class=ExceptionMiddleware | function=__call__ | line=63
2026-01-14 09:57:39,269 | CALL | file=venv\Lib\site-packages\starlette\_exception_handler.py | class=None | function=wrapped_app | line=42
2026-01-14 09:57:39,269 | CALL | file=venv\Lib\site-packages\fastapi\middleware\asyncexitstack.py | class=AsyncExitStackMiddleware | function=__call__ | line=18
2026-01-14 09:57:39,269 | CALL | file=venv\Lib\site-packages\starlette\routing.py | class=APIRouter | function=__call__ | line=716
2026-01-14 09:57:39,269 | CALL | file=venv\Lib\site-packages\starlette\routing.py | class=APIRouter | function=app | line=736
2026-01-14 09:57:39,270 | CALL | file=venv\Lib\site-packages\starlette\routing.py | class=APIRoute | function=handle | line=290
2026-01-14 09:57:39,270 | CALL | file=venv\Lib\site-packages\fastapi\routing.py | class=None | function=app | line=115
2026-01-14 09:57:39,270 | CALL | file=venv\Lib\site-packages\starlette\_exception_handler.py | class=None | function=wrapped_app | line=42
2026-01-14 09:57:39,270 | CALL | file=venv\Lib\site-packages\fastapi\routing.py | class=None | function=app | line=101
2026-01-14 09:57:39,271 | CALL | file=venv\Lib\site-packages\fastapi\routing.py | class=None | function=app | line=345
2026-01-14 09:57:39,271 | CALL | file=venv\Lib\site-packages\fastapi\dependencies\utils.py | class=None | function=solve_dependencies | line=637
2026-01-14 09:57:39,271 | CALL | file=venv\Lib\site-packages\fastapi\dependencies\utils.py | class=None | function=_solve_generator | line=551
2026-01-14 09:57:39,271 | CALL | file=venv\Lib\site-packages\fastapi\concurrency.py | class=None | function=contextmanager_in_threadpool | line=29
2026-01-14 09:57:39,272 | CALL | file=venv\Lib\site-packages\starlette\concurrency.py | class=None | function=run_in_threadpool | line=32
2026-01-14 09:57:39,272 | CALL | file=venv\Lib\site-packages\anyio\to_thread.py | class=None | function=run_sync | line=63
2026-01-14 09:57:39,272 | CALL | file=venv\Lib\site-packages\anyio\_backends\_asyncio.py | class=None | function=run_sync_in_worker_thread | line=2502
2026-01-14 09:57:39,273 | CALL | file=venv\Lib\site-packages\anyio\_backends\_asyncio.py | class=CancelScope | function=__exit__ | line=450
2026-01-14 09:57:39,273 | CALL | file=venv\Lib\site-packages\anyio\_backends\_asyncio.py | class=CancelScope | function=_restart_cancellation_in_parent | line=602
2026-01-14 09:57:39,273 | CALL | file=venv\Lib\site-packages\anyio\_backends\_asyncio.py | class=CapacityLimiter | function=__aexit__ | line=1964
2026-01-14 09:57:39,274 | CALL | file=venv\Lib\site-packages\anyio\_backends\_asyncio.py | class=CapacityLimiter | function=release | line=2048
2026-01-14 09:57:39,274 | CALL | file=venv\Lib\site-packages\anyio\_backends\_asyncio.py | class=CapacityLimiter | function=release_on_behalf_of | line=2051
2026-01-14 09:57:39,274 | CALL | file=venv\Lib\site-packages\anyio\_backends\_asyncio.py | class=CapacityLimiter | function=_notify_next_waiter | line=2001
2026-01-14 09:57:39,274 | CALL | file=venv\Lib\site-packages\starlette\requests.py | class=Request | function=path_params | line=135
2026-01-14 09:57:39,275 | CALL | file=venv\Lib\site-packages\fastapi\dependencies\utils.py | class=None | function=request_params_to_args | line=743
2026-01-14 09:57:39,275 | CALL | file=venv\Lib\site-packages\starlette\requests.py | class=Request | function=query_params | line=129
2026-01-14 09:57:39,275 | CALL | file=venv\Lib\site-packages\fastapi\dependencies\utils.py | class=None | function=request_params_to_args | line=743
2026-01-14 09:57:39,275 | CALL | file=venv\Lib\site-packages\starlette\requests.py | class=Request | function=headers | line=123
2026-01-14 09:57:39,276 | CALL | file=venv\Lib\site-packages\fastapi\dependencies\utils.py | class=None | function=request_params_to_args | line=743
2026-01-14 09:57:39,276 | CALL | file=venv\Lib\site-packages\starlette\requests.py | class=Request | function=cookies | line=139
2026-01-14 09:57:39,277 | CALL | file=venv\Lib\site-packages\fastapi\dependencies\utils.py | class=None | function=request_params_to_args | line=743
2026-01-14 09:57:39,277 | CALL | file=venv\Lib\site-packages\fastapi\dependencies\utils.py | class=None | function=request_body_to_args | line=916
2026-01-14 09:57:39,277 | CALL | file=venv\Lib\site-packages\fastapi\_compat\v2.py | class=ModelField | function=type_ | line=130
2026-01-14 09:57:39,278 | CALL | file=venv\Lib\site-packages\fastapi\_compat\shared.py | class=None | function=lenient_issubclass | line=49
2026-01-14 09:57:39,278 | CALL | file=<frozen abc> | class=None | function=__instancecheck__ | line=117
2026-01-14 09:57:39,278 | CALL | file=<frozen abc> | class=None | function=__subclasscheck__ | line=121
2026-01-14 09:57:39,278 | CALL | file=<frozen _collections_abc> | class=None | function=__subclasshook__ | line=435
2026-01-14 09:57:39,278 | CALL | file=<frozen abc> | class=None | function=__instancecheck__ | line=117
2026-01-14 09:57:39,278 | CALL | file=venv\Lib\site-packages\fastapi\dependencies\utils.py | class=None | function=_validate_value_with_model_field | line=703
2026-01-14 09:57:39,279 | CALL | file=venv\Lib\site-packages\fastapi\_compat\v2.py | class=ModelField | function=validate | line=166
2026-01-14 09:57:39,279 | CALL | file=venv\Lib\site-packages\pydantic\type_adapter.py | class=TypeAdapter | function=validate_python | line=398
2026-01-14 09:57:39,279 | CALL | file=<string> | class=SolvedDependency | function=__init__ | line=2
2026-01-14 09:57:39,279 | CALL | file=venv\Lib\site-packages\fastapi\routing.py | class=None | function=run_endpoint_function | line=235
2026-01-14 09:57:39,279 | CALL | file=venv\Lib\site-packages\starlette\concurrency.py | class=None | function=run_in_threadpool | line=30
2026-01-14 09:57:39,280 | CALL | file=venv\Lib\site-packages\anyio\to_thread.py | class=None | function=run_sync | line=25
2026-01-14 09:57:39,280 | CALL | file=venv\Lib\site-packages\anyio\_core\_eventloop.py | class=None | function=get_async_backend | line=185
2026-01-14 09:57:39,280 | CALL | file=venv\Lib\site-packages\anyio\_core\_eventloop.py | class=None | function=current_async_library | line=205
2026-01-14 09:57:39,281 | CALL | file=venv\Lib\site-packages\anyio\_backends\_asyncio.py | class=None | function=run_sync_in_worker_thread | line=2443
2026-01-14 09:57:39,281 | CALL | file=venv\Lib\site-packages\anyio\_backends\_asyncio.py | class=None | function=checkpoint | line=2356
2026-01-14 09:57:39,281 | CALL | file=venv\Lib\site-packages\uvicorn\server.py | class=Server | function=serve | line=71
2026-01-14 09:57:39,281 | CALL | file=venv\Lib\site-packages\uvicorn\server.py | class=Server | function=_serve | line=89
2026-01-14 09:57:39,281 | CALL | file=venv\Lib\site-packages\uvicorn\server.py | class=Server | function=main_loop | line=230
2026-01-14 09:57:39,281 | CALL | file=venv\Lib\site-packages\uvicorn\server.py | class=Server | function=on_tick | line=233
2026-01-14 09:57:39,282 | CALL | file=venv\Lib\site-packages\starlette\middleware\base.py | class=TraceMiddleware | function=coro | line=144
2026-01-14 09:57:39,282 | CALL | file=venv\Lib\site-packages\starlette\middleware\cors.py | class=CORSMiddleware | function=__call__ | line=85
2026-01-14 09:57:39,282 | CALL | file=venv\Lib\site-packages\starlette\middleware\exceptions.py | class=ExceptionMiddleware | function=__call__ | line=63
2026-01-14 09:57:39,283 | CALL | file=venv\Lib\site-packages\starlette\_exception_handler.py | class=None | function=wrapped_app | line=42
2026-01-14 09:57:39,283 | CALL | file=venv\Lib\site-packages\fastapi\middleware\asyncexitstack.py | class=AsyncExitStackMiddleware | function=__call__ | line=18
2026-01-14 09:57:39,283 | CALL | file=venv\Lib\site-packages\starlette\routing.py | class=APIRouter | function=__call__ | line=716
2026-01-14 09:57:39,299 | CALL | file=venv\Lib\site-packages\starlette\routing.py | class=APIRouter | function=app | line=736
2026-01-14 09:57:39,301 | CALL | file=venv\Lib\site-packages\starlette\routing.py | class=APIRoute | function=handle | line=290
2026-01-14 09:57:39,302 | CALL | file=venv\Lib\site-packages\fastapi\routing.py | class=None | function=app | line=115
2026-01-14 09:57:39,302 | CALL | file=venv\Lib\site-packages\starlette\_exception_handler.py | class=None | function=wrapped_app | line=42
2026-01-14 09:57:39,302 | CALL | file=venv\Lib\site-packages\fastapi\routing.py | class=None | function=app | line=101
2026-01-14 09:57:39,302 | CALL | file=venv\Lib\site-packages\fastapi\routing.py | class=None | function=app | line=355
2026-01-14 09:57:39,302 | CALL | file=venv\Lib\site-packages\fastapi\routing.py | class=None | function=run_endpoint_function | line=245
2026-01-14 09:57:39,302 | CALL | file=venv\Lib\site-packages\starlette\concurrency.py | class=None | function=run_in_threadpool | line=32
2026-01-14 09:57:39,303 | CALL | file=venv\Lib\site-packages\anyio\to_thread.py | class=None | function=run_sync | line=63
2026-01-14 09:57:39,303 | CALL | file=venv\Lib\site-packages\anyio\_backends\_asyncio.py | class=None | function=run_sync_in_worker_thread | line=2451
2026-01-14 09:57:39,303 | CALL | file=venv\Lib\site-packages\anyio\_backends\_asyncio.py | class=None | function=checkpoint | line=2358
2026-01-14 09:57:39,303 | CALL | file=venv\Lib\site-packages\anyio\lowlevel.py | class=RunVar | function=get | line=157
2026-01-14 09:57:39,303 | CALL | file=venv\Lib\site-packages\anyio\lowlevel.py | class=RunVar | function=_current_vars | line=142
2026-01-14 09:57:39,303 | CALL | file=venv\Lib\site-packages\anyio\lowlevel.py | class=None | function=current_token | line=81
2026-01-14 09:57:39,304 | CALL | file=venv\Lib\site-packages\anyio\_core\_eventloop.py | class=None | function=get_async_backend | line=185
2026-01-14 09:57:39,304 | CALL | file=venv\Lib\site-packages\anyio\_core\_eventloop.py | class=None | function=current_async_library | line=205
